,city,review_count,name,business_id,stars,Accepts.Credit.Cards,Caters,Delivery,Good.For.Groups,Good.for.Kids,Has.TV,Outdoor.Seating,Parking,Price.Range,Take-out,Takes.Reservations,Waiter.Service,Wheelchair.Accessible,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dessert,latenight,lunch,dinner,breakfast,brunch,Attire_casual,Attire_dressy,Attire_formal,Attire_nan,Alcohol_beer_and_wine,Alcohol_full_bar,Alcohol_none,Alcohol_nan,Noise.Level_average,Noise.Level_loud,Noise.Level_quiet,Noise.Level_very_loud,Noise.Level_nan,Wi-Fi_free,Wi-Fi_no,Wi-Fi_paid,Wi-Fi_nan
636,Mesa,119,Buca di Beppo Italian Restaurant,sllZXXYijYUs-n80uSa96w,3.0,True,True,True,True,True,False,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
637,Mesa,148,Texas Roadhouse,Mm8x_jzeLrWlvDEnqhuCBQ,3.5,True,False,False,True,True,True,False,True,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
638,Mesa,14,New China Buffet,tbGpaY8AFjxsZJU4Eubbnw,1.5,True,False,False,True,True,False,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
639,Mesa,28,Einstein Bros,LdEzAYCufZMTbWc0soCaNg,2.5,True,True,False,True,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
640,Mesa,38,Old Country Buffet,9ocGgALmbzTZWOS7f7SYcA,2.5,True,False,False,True,True,False,False,True,2.0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
641,Mesa,41,Applebee's,bNGR0iQTx8hXRmQv4hV5gw,2.5,True,False,False,True,True,True,False,True,2.0,True,False,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
642,Mesa,57,Yoko Fast Food,Js7xxK2D4Dc0W8XkAzc4cg,4.0,True,False,False,True,True,True,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
643,Mesa,7,Charley's Steakery,0VLZj0f3llL9IkL5GOT3lg,3.0,True,,False,False,True,False,False,False,1.0,True,False,False,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,Mesa,7,Egg & I Cafe,9TJIYL_2C-JYmm9Ye6J66w,1.5,True,False,False,True,True,False,False,True,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
645,Mesa,93,Sekai Sushi,6syMU43FKGkcbX2957Ga8A,4.0,True,False,False,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
646,Mesa,14,Baja Fresh Mexican Grill,I0UXl0AwcpSZCd4_3YCccA,3.0,True,True,False,False,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
647,Mesa,57,Romano's Macaroni Grill,DK3fswHjzM-y7JRXw4j82g,2.5,True,False,False,True,True,False,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
648,Mesa,12,Panda Express,LjwXnAjusrwCZGsWV3Ue8Q,2.5,True,False,False,True,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
649,Mesa,4,Uno Chicago Grill,sU9ecRYIfJJKNdYPZyO1JA,4.0,True,,,,True,,,,,True,,True,,,,,,,,,,,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
650,Mesa,4,The Seafood Market,kG_-Ce7HH_RH2Rmcp3GMvw,3.5,True,,False,False,False,,False,False,,True,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
651,Mesa,41,Chili's Grill & Bar,zARGEdB0JyPCPR0f3FKGxQ,3.0,True,False,False,True,True,True,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
652,Mesa,11,Rubio's,RIGMq0zseM2Y-ZsF7FVZ8g,4.0,True,True,False,True,True,False,True,False,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
653,Mesa,8,On the Border Mexican Grill & Cantina,C3JUma5uO3f4zqPJQwRpvA,2.5,True,,,False,True,,True,False,2.0,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
654,Mesa,143,Charleston's,Rus-ewyqLj2D1RlqK-je4w,4.0,True,False,False,True,True,True,True,True,2.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
655,Mesa,29,Wing's Express,cyeBcWOtZUypZOO-guTdDw,4.0,True,True,False,True,True,True,False,True,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
656,Mesa,6,Little Caesars Pizza,NNRUSPcXr3lGpcaaA3-Epw,3.0,True,,False,True,True,False,False,,1.0,True,False,False,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,Mesa,46,Taquitos Jalisco,exODno12y5GRj0DRzob2Eg,4.5,True,True,False,True,True,True,False,True,1.0,True,False,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
658,Mesa,183,Giant Hamburgers,AoO0FJyUm01lmIJJTcPWEQ,4.5,True,False,False,True,True,False,False,True,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
659,Mesa,175,Organ Stop Pizza,VRxelK__tuQD0KBxx2LzeQ,3.5,False,False,False,True,True,False,False,True,2.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
660,Mesa,18,Whataburger,FKoqqNLG47bl_AjMwg3PjA,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
661,Mesa,61,Native Grill & Wings,zBGfa6Vx4K59v8OR81gzJg,2.5,True,True,False,True,True,True,False,True,2.0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
662,Mesa,6,Peter Piper Pizza,T2c6bfzcxAvJ1sEGh1_Vhg,3.0,True,,False,True,True,True,False,False,2.0,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
663,Mesa,56,Red Robin Gourmet Burgers,-GYx5GAx_-4XEsn7mFwdkA,2.5,True,False,False,True,True,True,True,True,2.0,True,False,True,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
664,Mesa,12,Filiberto's Mexican Food,U4DLbBnhm_T-rnQvXdvYQw,2.5,True,,False,True,True,True,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
665,Mesa,40,Ned's Krazy Sub,YTR7zYN7F-zP98sqFTS2-g,4.0,True,True,False,True,True,False,False,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
666,Mesa,7,Burger King,TRhuiVSzrjveulJaH5lgow,1.5,True,False,False,True,True,True,False,,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
667,Mesa,9,Domino's Pizza,Xqh9wCLzlt7ChkrV9BdR2Q,2.0,True,,True,False,False,False,False,False,1.0,True,False,False,False,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
668,Mesa,13,Big Bowl Restaurant,3MwUofF-CektEM52NwDaUA,4.0,True,True,True,True,True,False,False,True,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
669,Mesa,4,Streets of New York,Ihd5lEko1ctb71UsOWZuuQ,1.5,True,,,True,False,True,True,False,2.0,True,,True,True,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
670,Mesa,54,Fuddruckers,-h1WpfgqAmJcJDqyXXJ2og,4.0,True,True,False,True,True,True,False,True,2.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
671,Mesa,11,Hooters,cPIi_5tWZw04DmtyUBcFlg,2.5,True,,False,True,False,True,True,False,2.0,True,False,True,,False,False,False,False,False,False,False,,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
672,Mesa,36,5 & Diner,raBq_cc3L7xkVkbIf08BKA,2.5,True,False,False,True,True,False,False,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
673,Mesa,11,Ruby Tuesday,hBCxdqHRVs-ZsFp7M3emDg,3.5,,,,,,True,True,,2.0,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,Mesa,85,On The Border Mexican Grill & Cantina,De7XFhoUwOuAsc0lxN0VyA,3.0,True,True,False,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675,Mesa,56,Olive Garden Italian Restaurant,bbmuF6LtbP51bk0Ia0p1rw,3.0,True,True,False,True,True,False,False,True,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
676,Mesa,12,McDonald's,rCU9jDAacLl86Ac8keMmmw,2.0,True,False,False,True,True,True,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
677,Mesa,20,Denny's,2D7amHyeakOVlsSywblMkw,3.5,True,True,False,True,True,True,False,True,1.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
678,Mesa,5,Long John Silver's Seafood Shoppes,Vl1sL4Tz6nC054IWSQ4kiQ,3.0,True,False,False,True,True,False,False,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
679,Mesa,26,Chili's,cF0k2s8qq7c2qT1yBofuyg,3.0,True,True,False,True,True,True,False,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
680,Mesa,122,Mokis Hawaiian Grill,7LuKiasIyGUEo7uipN10Eg,3.5,True,True,False,True,True,True,True,True,1.0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
681,Mesa,42,Xaviers Casa Reynoso,g8l_86CgzcGYRUbnS_JWBQ,4.0,True,False,False,True,True,False,True,True,1.0,True,False,True,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
682,Mesa,4,Panda Express,iyDeQ21CQO2-eKbbiHzrWg,2.5,True,,False,False,True,False,,,1.0,True,False,,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
683,Mesa,20,Rockin'r Ranch,eIhmvoU0EoK7CdrBuXQfEw,3.0,True,False,False,True,True,False,True,True,3.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
684,Mesa,12,Quiznos,vhxrgY24WnjOQAL8QYmKpg,3.5,True,True,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,Mesa,7,Annabelle's Dining & Lounge,6uz6H-RNxbsVsvC4CRCo_A,2.5,True,True,False,True,True,True,True,True,3.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
686,Mesa,31,Coco's Family Restaurant,c3xkboF2p9rfzUFpBBn_tQ,2.5,True,,False,True,True,False,False,True,2.0,True,False,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
687,Mesa,70,Serrano's,YW9iN8F9b-d-j3xn4edi9A,3.0,True,True,False,True,True,True,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
688,Mesa,11,Chick-fil-A,jpgO5Mys3v6LtGk-diudtw,4.5,True,True,False,True,True,True,False,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
689,Mesa,4,Taco Bell,L530QbNnHIwCvnElu7ENug,4.0,True,False,False,True,True,False,False,False,2.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,Mesa,3,Sbarro Italian Eatery,K-Ien0ITLrbxLn51V5rc8g,3.5,True,,False,False,True,,,,1.0,True,,,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
691,Mesa,6,Pizza Hut,ykKMtBAL7oNWQ-BNeqnfsw,1.5,True,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
692,Mesa,27,Old Country Buffet,SS073W0tN3nvG36Qy6n0qg,3.0,True,False,False,True,True,False,False,True,2.0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
693,Mesa,8,Dairy Queen,5C4gtiP5qkBKFF3og7Wt3g,3.5,True,False,False,True,True,False,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
694,Mesa,7,Jack In the Box,43NQ-q543lb1VTstqLZIqg,2.5,True,False,False,True,True,False,True,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
695,Mesa,3,Barro's Pizza,2LuF9OdWnngnlPeqjYISJQ,4.5,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
696,Mesa,25,Chuck E Cheese's,NzI4pAPrjlCkwcLgjseDtA,2.5,True,False,False,True,True,False,False,True,2.0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
697,Mesa,62,Outback Steakhouse,0VyvlA1mZsDoYd3kkRjevA,3.0,True,False,False,True,True,True,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
698,Mesa,67,Carrabba's Italian Grill,k-KhKfLPjBxjSHppWoUyOA,4.0,True,True,False,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
699,Mesa,5,Wendy's,BRaQrgYVR17bd_zr-wNSlQ,2.5,True,False,False,True,True,False,False,False,2.0,True,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700,Mesa,40,Black Angus Steakhouse,OreqUicD2AP5QW2HblqRoQ,3.0,True,False,False,True,True,True,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701,Mesa,26,Souper Salad,cg6BteeUKgpBrGCZeu-wEg,2.5,True,False,False,True,True,False,False,True,1.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
702,Mesa,11,Burger King,0le8kj4gIHe9aZ1NfS2_Ag,2.0,True,False,False,True,False,True,False,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
703,Mesa,4,Sonic of Mesa #2,UeDUK5HvDdQUoK3xEC91gg,3.0,True,False,False,True,True,False,True,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
704,Mesa,9,Domino's Pizza,WRzJ8GymVfBj9W6M8wpzAQ,3.5,True,,True,True,True,False,False,,1.0,True,False,False,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
705,Mesa,4,Arby's,qman2l8NncN7Vv50wtJ8_w,4.5,True,,False,True,True,False,,,,True,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
706,Mesa,8,Arby's,NHVfmBrpj5FuzSzJrCtm7g,3.0,True,False,False,True,True,False,False,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,Mesa,9,Taco Bell,vKZk6rxGVpOK13rb1OwEOA,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
708,Mesa,30,Restaurant Sinaloa,Pakx91l3dyreVU91sP__9Q,4.0,True,True,False,True,True,True,False,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
709,Mesa,56,Tom's BBQ,58J004jxfjm3ahG8BQwUNA,3.5,True,True,False,True,True,True,False,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
710,Mesa,3,Subway,D5Q56uBD9yMF8l6tdQK3Qw,1.5,True,,False,False,False,False,False,False,2.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
711,Mesa,17,McDonald's,UO_4j9fGCLflN4wtusPkQQ,2.5,True,False,False,True,True,True,True,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712,Mesa,51,Red Lobster,k8q3ypIoIzchdp3RoRUsJw,3.5,True,True,False,True,True,True,False,False,2.0,True,True,True,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
713,Mesa,6,Little Caesars Pizza,4W1C5qfcH7QjILlaceoDNg,3.0,True,False,False,False,True,False,False,False,1.0,True,True,False,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
714,Mesa,17,Sonic Drive-In,R-aDr2HjBAHR3FoL2Dtd5Q,2.5,True,False,False,True,True,False,True,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
715,Mesa,5,Rincon Peruano Peruvian Restaurant,Zk-uJtv5vLpdNV-7rsuDKw,3.0,True,,,True,False,,False,True,2.0,True,False,True,True,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
716,Mesa,11,Church's Chicken,KYZxLGAZ0VjmURSnm1SWxQ,2.5,True,True,False,True,True,False,False,True,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
